target_risk,target_relative_error,speedup,memory_ratio,exact_reached,exact_n_train,exact_label,exact_risk,exact_seconds,exact_operator_dim,exact_megabytes,rf_reached,rf_n_train,rf_label,rf_risk,rf_seconds,rf_operator_dim,rf_megabytes,rf_n_features
0.004365793366473442,0.045453467872982,2.1445467626598256,0.29235438467624497,True,300,exact tikhonov(lam=1e-04),0.004242292847597325,6.3946731420001015,3600,103.68,True,600,"rf tikhonov(lam=1e-04), M=441",0.004365793366473442,2.981829658994684,3969,354.638088,441
0.006032359723864503,0.0628045456783562,1.594794749678986,0.17825311942959002,True,150,exact tikhonov(lam=1e-04),0.005414333011565593,1.741805038007442,1800,25.92,True,600,"rf tikhonov(lam=1e-04), M=220",0.004574733506502576,1.0921813219902106,1980,145.4112,220
0.008335109058882663,0.08677909832726598,3.55604718390518,2.8520499108734403,True,150,exact tikhonov(lam=1e-04),0.005414333011565593,1.741805038007442,1800,25.92,True,150,"rf tikhonov(lam=1e-05), M=55",0.007573576977538085,0.4898149399959948,495,9.0882,55
0.011516893256319398,0.11990552316165404,3.55604718390518,2.8520499108734403,True,150,exact tikhonov(lam=1e-04),0.005414333011565593,1.741805038007442,1800,25.92,True,150,"rf tikhonov(lam=1e-05), M=55",0.007573576977538085,0.4898149399959948,495,9.0882,55
0.015913268721553558,0.16567738962266437,44.17186286847536,2.8520499108734403,True,150,exact tikhonov(lam=1e-07),0.013433211924249394,1.1889319809852168,1800,25.92,True,150,"rf landweber(T=256), M=55",0.015512605141355584,0.026916047994745895,495,9.0882,55
